submission_id,age,assignment,condition,correct1,correct2,experiment_duration,experiment_end_time,experiment_start_time,image,languages,prob,response,response_time,strategy
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,2016,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,2367,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e01_1500-100.jpg,"deutsch, russisch",NA,Grot,2000,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e49_4000-900.jpg,"deutsch, russisch",NA,Grot,1966,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e41_3583-766.7.jpg,"deutsch, russisch",NA,Nobz,2066,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,1984,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e09_1917-233.3.jpg,"deutsch, russisch",NA,Grot,1867,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,2666,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e01_1500-100.jpg,"deutsch, russisch",NA,Grot,1566,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,1800,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,3032,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e41_3583-766.7.jpg,"deutsch, russisch",NA,Grot,1833,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,1750,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e49_4000-900.jpg,"deutsch, russisch",NA,Grot,1601,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e49_4000-900.jpg,"deutsch, russisch",NA,Grot,1651,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,1733,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e41_3583-766.7.jpg,"deutsch, russisch",NA,Grot,2082,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,1568,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,2834,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e09_1917-233.3.jpg,"deutsch, russisch",NA,Grot,1664,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,1800,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e01_1500-100.jpg,"deutsch, russisch",NA,Grot,1783,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,2249,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e49_4000-900.jpg,"deutsch, russisch",NA,Grot,1567,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,1932,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e41_3583-766.7.jpg,"deutsch, russisch",NA,Grot,1631,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e01_1500-100.jpg,"deutsch, russisch",NA,Grot,2416,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,2283,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e09_1917-233.3.jpg,"deutsch, russisch",NA,Grot,1684,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,1716,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,1766,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e49_4000-900.jpg,"deutsch, russisch",NA,Grot,1735,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,1899,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e41_3583-766.7.jpg,"deutsch, russisch",NA,Grot,1716,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e09_1917-233.3.jpg,"deutsch, russisch",NA,Grot,1784,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e01_1500-100.jpg,"deutsch, russisch",NA,Grot,1634,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,1666,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,1801,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e49_4000-900.jpg,"deutsch, russisch",NA,Grot,1583,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e41_3583-766.7.jpg,"deutsch, russisch",NA,Grot,1983,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,1683,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,1883,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e09_1917-233.3.jpg,"deutsch, russisch",NA,Grot,1650,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,1850,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,1549,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e01_1500-100.jpg,"deutsch, russisch",NA,Grot,2116,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e09_1917-233.3.jpg,"deutsch, russisch",NA,Grot,1965,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,1866,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e01_1500-100.jpg,"deutsch, russisch",NA,Grot,1816,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,1750,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,1883,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e49_4000-900.jpg,"deutsch, russisch",NA,Grot,1716,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,1933,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e41_3583-766.7.jpg,"deutsch, russisch",NA,Grot,1816,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,1849,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e49_4000-900.jpg,"deutsch, russisch",NA,Grot,1600,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,1783,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,2450,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e01_1500-100.jpg,"deutsch, russisch",NA,Grot,1700,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,1866,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e09_1917-233.3.jpg,"deutsch, russisch",NA,Grot,2483,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e41_3583-766.7.jpg,"deutsch, russisch",NA,Grot,2283,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e09_1917-233.3.jpg,"deutsch, russisch",NA,Grot,1800,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,2000,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e01_1500-100.jpg,"deutsch, russisch",NA,Grot,2700,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e49_4000-900.jpg,"deutsch, russisch",NA,Grot,2583,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e07_1500-900.jpg,"deutsch, russisch",NA,Nobz,2017,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Nobz,Grot,810961,1660310514189,1660309703228,images/e41_3583-766.7.jpg,"deutsch, russisch",NA,Grot,2065,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,1784,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,Grot,Nobz,810961,1660310514189,1660309703228,images/e13_1917-766.7.jpg,"deutsch, russisch",NA,Nobz,1749,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,NA,NA,810961,1660310514189,1660309703228,images/e19_2333-633.3.jpg,"deutsch, russisch",NA,Nobz,1596,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
17,26,correct2,3,NA,NA,810961,1660310514189,1660309703228,images/e10_1917-366.7.jpg,"deutsch, russisch",NA,Grot,1582,"Nach den zurechtgelegten Kriterien - große und schwarze Objekte vs. kleine und helle Objekte, bei den mittelgroßen & mittel hellen/dunklen: nach Empfinden - eher zu weiß gehörig oder eher zu schwarz gehörig; eher zu klein gehörig oder eher zu groß gehörig"
